"","Oeuvre","motifs","n","total","nrel","Balzac-Goriot.txt-ut8.txt","Flaubert-Bovary.txt-ut8.txt","Huysmans-Rebours.txt-ut8.txt"
"215","Balzac-Goriot.txt-ut8.txt","le NC de NC .",28,110662,0.00025302271782545,0.3726,0.3343,-0.4677
"216","Balzac-Goriot.txt-ut8.txt","NC ADJ de le NC",28,110662,0.00025302271782545,-4.8139,-1.89,10.488
"217","Flaubert-Bovary.txt-ut8.txt",", sur le NC ,",28,141162,0.000198353664583953,-5.579,3.6589,0.3356
"218","Flaubert-Bovary.txt-ut8.txt","de le NC de NP",28,141162,0.000198353664583953,0.5899,-5.5055,4.5254
"219","Flaubert-Bovary.txt-ut8.txt","de NC , de NC",28,141162,0.000198353664583953,-3.0277,-1.0637,5.7381
"220","Flaubert-Bovary.txt-ut8.txt","de NC et de NC",28,141162,0.000198353664583953,-10.8234,-3.7535,Inf
"221","Flaubert-Bovary.txt-ut8.txt","INF de le NC ,",28,141162,0.000198353664583953,-0.4441,1.8425,-1.7312
"222","Flaubert-Bovary.txt-ut8.txt","le NC , et ,",28,141162,0.000198353664583953,-5.0818,4.7192,-0.4653
"223","Flaubert-Bovary.txt-ut8.txt","le NC ADJ , et",28,141162,0.000198353664583953,-1.0636,2.3937,-1.1457
"224","Flaubert-Bovary.txt-ut8.txt","tout le NC de le",28,141162,0.000198353664583953,-1.1814,0.363,1.0085
"225","Huysmans-Rebours.txt-ut8.txt",", de le NC ,",28,79201,0.000353530889761493,-2.8324,0.5846,1.8484
"226","Huysmans-Rebours.txt-ut8.txt",", de le NC PPAS",28,79201,0.000353530889761493,-3.4776,-2.0519,8.2622
"227","Huysmans-Rebours.txt-ut8.txt","de NC , le NC",28,79201,0.000353530889761493,-5.3152,0.3077,4.8707
"228","Huysmans-Rebours.txt-ut8.txt","et de le NC ,",28,79201,0.000353530889761493,-1.5349,-3.0662,6.9881
"229","Huysmans-Rebours.txt-ut8.txt","le NC , à le",28,79201,0.000353530889761493,-4.4164,1.016,2.0113
"230","Huysmans-Rebours.txt-ut8.txt","NC , dans le NC",28,79201,0.000353530889761493,-5.3466,1.5287,1.7712
"231","Huysmans-Rebours.txt-ut8.txt","un NC de NC ADJ",28,79201,0.000353530889761493,-4.0246,0.9372,1.9284
"232","Balzac-Goriot.txt-ut8.txt",", à le NC de",27,110662,0.000243986192188827,-5.9739,1.1098,3.0055
"233","Balzac-Goriot.txt-ut8.txt",", PRES il en PPRES",27,110662,0.000243986192188827,9.7472,-3.9568,-3.5631
"234","Balzac-Goriot.txt-ut8.txt","de le NC , de",27,110662,0.000243986192188827,-5.9739,-0.6692,7.9367
"235","Balzac-Goriot.txt-ut8.txt","NC de le NC NP",27,110662,0.000243986192188827,2.064,-0.78,-1.1294
"236","Flaubert-Bovary.txt-ut8.txt","à INF de le NC",27,141162,0.000191269605134526,-1.6888,2.8793,-0.9035
"237","Flaubert-Bovary.txt-ut8.txt","de le NC , elle",27,141162,0.000191269605134526,-3.352,6.415,-1.9278
"238","Flaubert-Bovary.txt-ut8.txt","de le NC à le",27,141162,0.000191269605134526,-1.4701,-0.4002,2.0064
"239","Flaubert-Bovary.txt-ut8.txt","de un NC de NC",27,141162,0.000191269605134526,-0.8391,0.3493,0.7217
"240","Flaubert-Bovary.txt-ut8.txt","le NC . ce être",27,141162,0.000191269605134526,-0.7742,2.8793,-2.1507
"241","Flaubert-Bovary.txt-ut8.txt","le NC de le NCABS",27,141162,0.000191269605134526,0.8847,-1.1792,0.4516
"242","Flaubert-Bovary.txt-ut8.txt","le NC de le NCCOR",27,141162,0.000191269605134526,-2.7528,0.7708,1.381
"243","Flaubert-Bovary.txt-ut8.txt","NCABS de le NC ,",27,141162,0.000191269605134526,-2.2393,-0.3182,2.5323
"244","Flaubert-Bovary.txt-ut8.txt","VIMP à le NC ,",27,141162,0.000191269605134526,-3.6134,3.4272,-0.3729
"245","Huysmans-Rebours.txt-ut8.txt","à le NC de NC",27,79201,0.000340904786555725,-2.0311,-0.3036,1.9798
"246","Huysmans-Rebours.txt-ut8.txt","ADJ , à le NC",27,79201,0.000340904786555725,-1.6888,-3.7379,8.1679
"247","Huysmans-Rebours.txt-ut8.txt","NC de NC , le",27,79201,0.000340904786555725,-2.1186,-0.9297,4.1819
"248","Balzac-Goriot.txt-ut8.txt",", le NC , le",26,110662,0.000234949666552204,-1.578,0.5432,1.0325
"249","Balzac-Goriot.txt-ut8.txt",", ne être ce pas",26,110662,0.000234949666552204,2.9671,-0.3106,-5.4636
"250","Balzac-Goriot.txt-ut8.txt","NC , le NC de",26,110662,0.000234949666552204,-6.914,0.6502,4.8337
"251","Flaubert-Bovary.txt-ut8.txt","ADJ de le NC ,",26,141162,0.000184185545685099,-3.3776,-0.5662,4.5723
"252","Flaubert-Bovary.txt-ut8.txt","DETPOSS NC de NC ,",26,141162,0.000184185545685099,-0.822,-0.3736,1.1692
"253","Flaubert-Bovary.txt-ut8.txt","le milieu de le NC",26,141162,0.000184185545685099,-2.5492,3.8302,-0.9049
"254","Flaubert-Bovary.txt-ut8.txt","NC . le NC ,",26,141162,0.000184185545685099,-0.5055,2.0329,-1.7974
"255","Flaubert-Bovary.txt-ut8.txt","NC sur le NC de",26,141162,0.000184185545685099,-0.7742,2.4412,-1.6393
"256","Flaubert-Bovary.txt-ut8.txt","par le NC de le",26,141162,0.000184185545685099,-1.0156,-0.933,2.6005
"257","Flaubert-Bovary.txt-ut8.txt","VIMP de le NC ,",26,141162,0.000184185545685099,-3.1866,3.8302,-0.6308
"258","Huysmans-Rebours.txt-ut8.txt","INF le NC de le",26,79201,0.000328278683349958,-0.4801,-0.6574,1.1733
"259","Huysmans-Rebours.txt-ut8.txt","NC , de NC ,",26,79201,0.000328278683349958,-2.6626,-0.9955,4.9843
"260","Huysmans-Rebours.txt-ut8.txt","NC , PPAS de NC",26,79201,0.000328278683349958,-4.2594,-3.4145,11.4885
"261","Huysmans-Rebours.txt-ut8.txt","NC de un NC ADJ",26,79201,0.000328278683349958,-0.4535,-1.1649,1.8634
"262","Huysmans-Rebours.txt-ut8.txt","NCABS de le NC ,",26,79201,0.000328278683349958,-2.2393,-0.3182,2.5323
"263","Balzac-Goriot.txt-ut8.txt","INF le NC de le",25,110662,0.000225913140915581,-0.4801,-0.6574,1.1733
"264","Balzac-Goriot.txt-ut8.txt","NC , DETPOSS NC ,",25,110662,0.000225913140915581,1.5817,-3.1576,0.9528
"265","Balzac-Goriot.txt-ut8.txt","NC à le NC ,",25,110662,0.000225913140915581,-0.8652,1.1051,-0.4148
"266","Balzac-Goriot.txt-ut8.txt","NC et de le NC",25,110662,0.000225913140915581,-3.9619,-1.8921,9.2519
"267","Flaubert-Bovary.txt-ut8.txt","le NC le NC de",25,141162,0.000177101486235672,-1.5887,2.2493,-0.5989
"268","Flaubert-Bovary.txt-ut8.txt","NC dans le NC ,",25,141162,0.000177101486235672,-0.9475,2.2493,-1.1624
"269","Flaubert-Bovary.txt-ut8.txt","NC sur le NC ,",25,141162,0.000177101486235672,-2.6784,2.9763,-0.4653
"270","Flaubert-Bovary.txt-ut8.txt","se VIMP dans le NC",25,141162,0.000177101486235672,-4.9166,3.2659,0.3314
"271","Huysmans-Rebours.txt-ut8.txt",", dans le NC de",25,79201,0.00031565258014419,-3.802,0.6019,2.4021
"272","Huysmans-Rebours.txt-ut8.txt","de le ADJ NC ,",25,79201,0.00031565258014419,-0.7751,-2.3179,4.2453
"273","Huysmans-Rebours.txt-ut8.txt","de le NC à le",25,79201,0.00031565258014419,-1.4701,-0.4002,2.0064
"274","Huysmans-Rebours.txt-ut8.txt","un NC ADJ et ADJ",25,79201,0.00031565258014419,-1.068,-4.5569,7.6198
"275","Flaubert-Bovary.txt-ut8.txt",". à le NC de",24,141162,0.000170017426786246,-1.5755,2.7576,-0.9049
"276","Flaubert-Bovary.txt-ut8.txt",". ce être le NC",24,141162,0.000170017426786246,-1.6865,5.4853,-3.3255
"277","Flaubert-Bovary.txt-ut8.txt","de le NC en NC",24,141162,0.000170017426786246,-2.5487,0.7262,1.3089
"278","Flaubert-Bovary.txt-ut8.txt","de le NC qui VIMP",24,141162,0.000170017426786246,-3.6134,2.0627,0.5402
"279","Flaubert-Bovary.txt-ut8.txt","le NC , se VIMP",24,141162,0.000170017426786246,-2.9404,2.0627,0.3709
"280","Flaubert-Bovary.txt-ut8.txt","le NCCOR de le NC",24,141162,0.000170017426786246,2.3776,-1.4964,-0.6219
"281","Flaubert-Bovary.txt-ut8.txt","NC ADJ . le NC",24,141162,0.000170017426786246,-0.4977,1.011,-0.6622
"282","Flaubert-Bovary.txt-ut8.txt","NC de le NC qui",24,141162,0.000170017426786246,-2.3157,0.576,1.4277
"283","Flaubert-Bovary.txt-ut8.txt","NC de un NC ADJ",24,141162,0.000170017426786246,-0.4535,-1.1649,1.8634
"284","Flaubert-Bovary.txt-ut8.txt","sous le NC de le",24,141162,0.000170017426786246,-1.4186,1.5318,-0.3301
"285","Flaubert-Bovary.txt-ut8.txt","VIMP dans le NC ,",24,141162,0.000170017426786246,-3.352,4.0571,-0.67
"286","Flaubert-Bovary.txt-ut8.txt","VIMP de le NC de",24,141162,0.000170017426786246,-4.0406,0.511,2.7083
"287","Huysmans-Rebours.txt-ut8.txt","ADJ , PPAS de NC",24,79201,0.000303026476938422,-5.6554,-1.5168,8.791
"288","Huysmans-Rebours.txt-ut8.txt","NC de NC de NC",24,79201,0.000303026476938422,-3.3418,-0.987,5.6445
"289","Huysmans-Rebours.txt-ut8.txt","NC de un NC ,",24,79201,0.000303026476938422,-0.7667,-0.8774,2.0711
"290","Balzac-Goriot.txt-ut8.txt","le NC , de le",23,110662,0.000207840089642334,-9.8466,-0.6176,11.3638
"291","Balzac-Goriot.txt-ut8.txt","NC de NC , et",23,110662,0.000207840089642334,0.3477,1.2401,-1.8791
"292","Balzac-Goriot.txt-ut8.txt","un ADJ NC de NC",23,110662,0.000207840089642334,-2.802,0.3238,2.6623
"293","Balzac-Goriot.txt-ut8.txt","un NC de NC .",23,110662,0.000207840089642334,0.3148,2.59,-3.6311
"294","Flaubert-Bovary.txt-ut8.txt","à le NC , et",23,141162,0.000162933367336819,-0.3183,0.894,-1.1457
"295","Flaubert-Bovary.txt-ut8.txt","à le NC de NP",23,141162,0.000162933367336819,0.636,0.3838,-0.9633
"296","Flaubert-Bovary.txt-ut8.txt","ce être le NC de",23,141162,0.000162933367336819,0.3229,1.3802,-1.6393
"297","Flaubert-Bovary.txt-ut8.txt","de le NC . NP",23,141162,0.000162933367336819,0.3241,1.8816,-3.2928
"298","Flaubert-Bovary.txt-ut8.txt","de NC , le NC",23,141162,0.000162933367336819,-5.3152,0.3077,4.8707
"299","Flaubert-Bovary.txt-ut8.txt","DETPOSS NC , le NC",23,141162,0.000162933367336819,-0.7985,-0.3798,1.16
"300","Flaubert-Bovary.txt-ut8.txt","et de le NC de",23,141162,0.000162933367336819,-2.0218,0.3077,2.2261
"301","Flaubert-Bovary.txt-ut8.txt","le NC . il VIMP",23,141162,0.000162933367336819,-2.5492,2.3019,0.3314
"302","Flaubert-Bovary.txt-ut8.txt","le NC de NP .",23,141162,0.000162933367336819,3.0493,-1.2966,-1.2322
"303","Flaubert-Bovary.txt-ut8.txt","NC , un NC ADJ",23,141162,0.000162933367336819,-2.1053,0.5602,1.3089
"304","Flaubert-Bovary.txt-ut8.txt","NC de le NP ,",23,141162,0.000162933367336819,-0.6615,-0.5867,1.3765
"305","Flaubert-Bovary.txt-ut8.txt","NC de NC , de",23,141162,0.000162933367336819,-8.3448,-2.2381,14.5232
"306","Flaubert-Bovary.txt-ut8.txt","un NC , un NC",23,141162,0.000162933367336819,-0.3578,0.7982,-0.6622
"307","Flaubert-Bovary.txt-ut8.txt","un NC de le NC",23,141162,0.000162933367336819,0.3507,-0.5305,0.5962
"308","Huysmans-Rebours.txt-ut8.txt","de le NC ADJ de",23,79201,0.000290400373732655,-1.0636,-1.9285,4.3419
"309","Huysmans-Rebours.txt-ut8.txt","le NC ADJ , PPAS",23,79201,0.000290400373732655,-5.4787,-1.3901,8.2927
"310","Huysmans-Rebours.txt-ut8.txt","NC , le ADJ NC",23,79201,0.000290400373732655,-2.1097,-0.4929,2.9854
"311","Huysmans-Rebours.txt-ut8.txt","NC ADJ , PPAS de",23,79201,0.000290400373732655,-4.112,-1.0189,6.3877
"312","Huysmans-Rebours.txt-ut8.txt","NC et le NC ,",23,79201,0.000290400373732655,-1.3871,-1.143,3.5995
"313","Huysmans-Rebours.txt-ut8.txt","NC PPAS de le NC",23,79201,0.000290400373732655,-2.0182,-2.3666,6.7179
"314","Huysmans-Rebours.txt-ut8.txt","NP , de le NC",23,79201,0.000290400373732655,-4.2594,-1.7809,8.2927
"315","Balzac-Goriot.txt-ut8.txt","de le NC , le",22,110662,0.000198803564005711,-4.606,0.3339,4.5604
"316","Balzac-Goriot.txt-ut8.txt","en PPRES le NC de",22,110662,0.000198803564005711,4.0122,-2.5587,-0.7844
"317","Balzac-Goriot.txt-ut8.txt","NC . INTJ ! bien",22,110662,0.000198803564005711,10.4696,-5.3115,-2.6129
"318","Balzac-Goriot.txt-ut8.txt","NC à le NC .",22,110662,0.000198803564005711,4.0122,-0.9872,-2.8633
"319","Balzac-Goriot.txt-ut8.txt","NC de le NC et",22,110662,0.000198803564005711,-2.6968,-0.6102,4.0894
"320","Balzac-Goriot.txt-ut8.txt","NC de un NC ADJ",22,110662,0.000198803564005711,-0.4535,-1.1649,1.8634
"321","Flaubert-Bovary.txt-ut8.txt","à le NC de un",22,141162,0.000155849307887392,-3.6407,0.4209,2.7016
"322","Flaubert-Bovary.txt-ut8.txt","à NC de le NC",22,141162,0.000155849307887392,-2.6784,1.7063,0.4516
"323","Flaubert-Bovary.txt-ut8.txt","dans le NC de DETPOSS",22,141162,0.000155849307887392,-1.068,1.534,-0.5083
"324","Flaubert-Bovary.txt-ut8.txt","de le NC sur le",22,141162,0.000155849307887392,-2.0963,4.3703,-1.5612
"325","Flaubert-Bovary.txt-ut8.txt","le NC de le ADJ",22,141162,0.000155849307887392,1.4412,-4.3747,1.8676
"326","Flaubert-Bovary.txt-ut8.txt","le NC être ADJ ,",22,141162,0.000155849307887392,-0.4613,1.3774,-1.0961
"327","Flaubert-Bovary.txt-ut8.txt","NC de un NC ,",22,141162,0.000155849307887392,-0.7667,-0.8774,2.0711
"328","Flaubert-Bovary.txt-ut8.txt","NC le NC de le",22,141162,0.000155849307887392,-0.9268,0.3685,0.7569
"329","Huysmans-Rebours.txt-ut8.txt",", le NC ADJ de",22,79201,0.000277774270526887,-1.5114,-1.36,4.196
"330","Huysmans-Rebours.txt-ut8.txt","de le NC PPAS de",22,79201,0.000277774270526887,-2.228,-3.5621,8.7657
"331","Huysmans-Rebours.txt-ut8.txt","et de le NC de",22,79201,0.000277774270526887,-2.0218,0.3077,2.2261
"332","Huysmans-Rebours.txt-ut8.txt","le NC . le NC",22,79201,0.000277774270526887,-0.5164,2.4708,-2.3273
"333","Huysmans-Rebours.txt-ut8.txt","le NC PPAS de NC",22,79201,0.000277774270526887,-3.6539,-1.2888,6.616
"334","Huysmans-Rebours.txt-ut8.txt","NC , un ADJ NC",22,79201,0.000277774270526887,-2.4588,-0.7179,3.9958
"335","Huysmans-Rebours.txt-ut8.txt","NC de le NC ;",22,79201,0.000277774270526887,-5.4223,1.5703,1.6483
"336","Huysmans-Rebours.txt-ut8.txt","NC de NC , PPAS",22,79201,0.000277774270526887,-2.9404,-0.9542,5.1145
"337","Huysmans-Rebours.txt-ut8.txt","NC de NC , un",22,79201,0.000277774270526887,-3.4776,-0.4782,4.196
"338","Huysmans-Rebours.txt-ut8.txt","PPAS à le NC de",22,79201,0.000277774270526887,1.0997,-2.0927,0.8219
"339","Huysmans-Rebours.txt-ut8.txt","sur le NC de le",22,79201,0.000277774270526887,-2.7182,2.7069,-0.3554
"340","Huysmans-Rebours.txt-ut8.txt","VIMP de le NC de",22,79201,0.000277774270526887,-4.0406,0.511,2.7083
"341","Balzac-Goriot.txt-ut8.txt","de INF le NC de",21,110662,0.000189767038369088,5.0842,-2.2804,-1.6516
"342","Balzac-Goriot.txt-ut8.txt","de le NC . le",21,110662,0.000189767038369088,-0.5796,1.732,-1.2853
"343","Balzac-Goriot.txt-ut8.txt","de le NC ADJ .",21,110662,0.000189767038369088,-1.1509,1.2364,-0.3259
"344","Balzac-Goriot.txt-ut8.txt","de un NC ADJ ,",21,110662,0.000189767038369088,-1.3367,-0.3968,1.8389
"345","Balzac-Goriot.txt-ut8.txt","DETPOSS NC . le NC",21,110662,0.000189767038369088,1.1456,0.353,-1.3393
"346","Balzac-Goriot.txt-ut8.txt","INF le NC de DETPOSS",21,110662,0.000189767038369088,1.584,-2.6177,0.6754
"347","Balzac-Goriot.txt-ut8.txt","le NC et de le",21,110662,0.000189767038369088,-4.3126,-2.7166,11.5413
"348","Balzac-Goriot.txt-ut8.txt","NC , à le NC",21,110662,0.000189767038369088,-4.4107,0.3056,4.182
"349","Balzac-Goriot.txt-ut8.txt","NC de le NP .",21,110662,0.000189767038369088,4.3324,-2.0875,-1.3083
"350","Flaubert-Bovary.txt-ut8.txt",", ADV de le NC",21,141162,0.000148765248437965,-4.2659,1.229,1.3834
"351","Flaubert-Bovary.txt-ut8.txt",", NC de le NC",21,141162,0.000148765248437965,-4.0297,0.4049,2.9889
"352","Flaubert-Bovary.txt-ut8.txt","ADJ , de le NC",21,141162,0.000148765248437965,-3.1324,-2.0927,8.2101
"353","Flaubert-Bovary.txt-ut8.txt","de DETPOSS NC , et",21,141162,0.000148765248437965,0.7322,0.5278,-1.5105
"354","Flaubert-Bovary.txt-ut8.txt","il VIMP de le NC",21,141162,0.000148765248437965,-5.1252,2.9432,0.4091
"355","Flaubert-Bovary.txt-ut8.txt","INF de le NC .",21,141162,0.000148765248437965,0.4196,1.5373,-3.0775
"356","Flaubert-Bovary.txt-ut8.txt","le NC , il VPS",21,141162,0.000148765248437965,-0.9143,0.68,0.3735
"357","Flaubert-Bovary.txt-ut8.txt","le NC de DETPOSS NCABS",21,141162,0.000148765248437965,0.3189,-0.3689,0.3178
"358","Flaubert-Bovary.txt-ut8.txt","NC , NC , NC",21,141162,0.000148765248437965,-2.9055,3.279,-0.5112
"359","Flaubert-Bovary.txt-ut8.txt","NC . à le NC",21,141162,0.000148765248437965,-0.3615,0.976,-0.8461
"360","Flaubert-Bovary.txt-ut8.txt","NC ADJ de DETPOSS NC",21,141162,0.000148765248437965,-1.068,1.229,-0.3378
"361","Flaubert-Bovary.txt-ut8.txt","NP , à le NC",21,141162,0.000148765248437965,-2.2535,1.229,0.591
"362","Flaubert-Bovary.txt-ut8.txt","PPAS à le NC de",21,141162,0.000148765248437965,1.0997,-2.0927,0.8219
"363","Huysmans-Rebours.txt-ut8.txt",", NC de le NC",21,79201,0.00026514816732112,-4.0297,0.4049,2.9889
"364","Huysmans-Rebours.txt-ut8.txt",", PPRES le NC de",21,79201,0.00026514816732112,-2.9055,-2.2804,7.7575
"365","Huysmans-Rebours.txt-ut8.txt","à le NC de un",21,79201,0.00026514816732112,-3.6407,0.4209,2.7016
"366","Huysmans-Rebours.txt-ut8.txt","ADJ NC , de le",21,79201,0.00026514816732112,-2.7686,-1.5168,6.1676
"367","Huysmans-Rebours.txt-ut8.txt","ADJ NC de DETPOSS NC",21,79201,0.00026514816732112,-0.4395,-1.6242,2.4411
"368","Huysmans-Rebours.txt-ut8.txt","ce NC de le NC",21,79201,0.00026514816732112,-3.0731,-0.6079,4.2624
"369","Huysmans-Rebours.txt-ut8.txt","de le NC , PPAS",21,79201,0.00026514816732112,-3.2069,-0.5063,4.0499
"370","Huysmans-Rebours.txt-ut8.txt","de NC de NC ,",21,79201,0.00026514816732112,-2.9404,-0.7257,4.4872
"371","Huysmans-Rebours.txt-ut8.txt","DETPOSS NC de NC ,",21,79201,0.00026514816732112,-0.822,-0.3736,1.1692
"372","Huysmans-Rebours.txt-ut8.txt","le NC , un NC",21,79201,0.00026514816732112,-1.947,0.99,0.6979
"373","Huysmans-Rebours.txt-ut8.txt","le NC de le NCABS",21,79201,0.00026514816732112,0.8847,-1.1792,0.4516
"374","Huysmans-Rebours.txt-ut8.txt","le NC que il VIMP",21,79201,0.00026514816732112,-3.4702,-0.6464,4.7255
"375","Huysmans-Rebours.txt-ut8.txt","NC de le NP ,",21,79201,0.00026514816732112,-0.6615,-0.5867,1.3765
"376","Huysmans-Rebours.txt-ut8.txt","NC de NC de le",21,79201,0.00026514816732112,-1.3727,-2.5587,5.8399
"377","Balzac-Goriot.txt-ut8.txt","à le NC de NP",20,110662,0.000180730512732465,0.636,0.3838,-0.9633
"378","Balzac-Goriot.txt-ut8.txt","avoir PPAS DETPOSS NC ,",20,110662,0.000180730512732465,2.9038,-1.647,-0.7844
"379","Balzac-Goriot.txt-ut8.txt","être le NC de le",20,110662,0.000180730512732465,1.5245,-0.4192,-1.2984
"380","Balzac-Goriot.txt-ut8.txt","NC , et le NC",20,110662,0.000180730512732465,-1.4317,4.6865,-2.7424
"381","Balzac-Goriot.txt-ut8.txt","NC , VPS le NC",20,110662,0.000180730512732465,1.2906,-0.5412,-0.798
"382","Balzac-Goriot.txt-ut8.txt","NC . le NC de",20,110662,0.000180730512732465,-0.3504,0.7519,-0.6439
"383","Balzac-Goriot.txt-ut8.txt","un NC de le NC",20,110662,0.000180730512732465,0.3507,-0.5305,0.5962
"384","Flaubert-Bovary.txt-ut8.txt",", le NC et le",20,141162,0.000141681188988538,-1.5114,0.5112,0.9649
"385","Flaubert-Bovary.txt-ut8.txt",", ne être ce pas",20,141162,0.000141681188988538,2.9671,-0.3106,-5.4636
"386","Flaubert-Bovary.txt-ut8.txt",", VIMP de le NC",20,141162,0.000141681188988538,-4.112,1.0874,1.4851
"387","Flaubert-Bovary.txt-ut8.txt","DETPOSS NC . le NC",20,141162,0.000141681188988538,1.1456,0.353,-1.3393
"388","Flaubert-Bovary.txt-ut8.txt","le ADJ NC de NC",20,141162,0.000141681188988538,-1.473,1.3748,0.3684
"389","Flaubert-Bovary.txt-ut8.txt","NC , le ADJ NC",20,141162,0.000141681188988538,-2.1097,-0.4929,2.9854
"390","Flaubert-Bovary.txt-ut8.txt","NC de le ADJ NC",20,141162,0.000141681188988538,1.6485,-5.2375,2.1234
"391","Flaubert-Bovary.txt-ut8.txt","VPS le NC de le",20,141162,0.000141681188988538,0.3631,0.5112,-0.5293
"392","Flaubert-Bovary.txt-ut8.txt","y avoir de le NC",20,141162,0.000141681188988538,-0.6355,2.7066,-2.334
"393","Huysmans-Rebours.txt-ut8.txt",", PPRES de le NC",20,79201,0.000252522064115352,-5.1252,-0.8525,6.43
"394","Huysmans-Rebours.txt-ut8.txt","de le NC , un",20,79201,0.000252522064115352,-2.0022,-0.3572,2.4281
"395","Huysmans-Rebours.txt-ut8.txt","DETPOSS NC , DETPOSS NC",20,79201,0.000252522064115352,1.2812,-2.1609,0.7049
"396","Huysmans-Rebours.txt-ut8.txt","le NC ADJ , à",20,79201,0.000252522064115352,-1.678,-1.9229,5.411
"397","Huysmans-Rebours.txt-ut8.txt","le NC PPAS à le",20,79201,0.000252522064115352,-1.3553,-3.0468,6.43
"398","Huysmans-Rebours.txt-ut8.txt","NC à le NC ,",20,79201,0.000252522064115352,-0.8652,1.1051,-0.4148
"399","Huysmans-Rebours.txt-ut8.txt","PPAS à le NC ,",20,79201,0.000252522064115352,-1.5887,-1.0503,3.7015
"400","Huysmans-Rebours.txt-ut8.txt","PPAS par de le NC",20,79201,0.000252522064115352,-3.352,-1.0623,5.7257
"401","Huysmans-Rebours.txt-ut8.txt","tout le NC de le",20,79201,0.000252522064115352,-1.1814,0.363,1.0085
"402","Balzac-Goriot.txt-ut8.txt","de le NC et de",19,110662,0.000171693987095841,-4.8285,-3.5695,14.0252
"403","Balzac-Goriot.txt-ut8.txt","le NC dans le NC",19,110662,0.000171693987095841,0.3173,0.9858,-1.0727
"404","Balzac-Goriot.txt-ut8.txt","NC . le NC NP",19,110662,0.000171693987095841,7.0512,-2.9471,-2.4941
"405","Balzac-Goriot.txt-ut8.txt","par le NC de le",19,110662,0.000171693987095841,-1.0156,-0.933,2.6005
"406","Balzac-Goriot.txt-ut8.txt","PPAS le NC de le",19,110662,0.000171693987095841,1.8889,-1.656,-0.3044
"407","Balzac-Goriot.txt-ut8.txt","sur le NC de le",19,110662,0.000171693987095841,-2.7182,2.7069,-0.3554
"408","Balzac-Goriot.txt-ut8.txt","un NC à le NC",19,110662,0.000171693987095841,0.8605,-1.1124,0.4111
"409","Flaubert-Bovary.txt-ut8.txt",", à le milieu de",19,141162,0.000134597129539111,-4.2594,1.5496,0.9985
"410","Flaubert-Bovary.txt-ut8.txt",", le NC de NC",19,141162,0.000134597129539111,-1.5114,0.3724,1.236
"411","Flaubert-Bovary.txt-ut8.txt",". ce être un NC",19,141162,0.000134597129539111,-0.8214,2.4752,-1.5612
"412","Flaubert-Bovary.txt-ut8.txt","à NC de NC ,",19,141162,0.000134597129539111,-4.4231,1.3756,1.2188
"413","Flaubert-Bovary.txt-ut8.txt","comme un NC de NC",19,141162,0.000134597129539111,-0.8724,0.648,0.3709
"414","Flaubert-Bovary.txt-ut8.txt","de le NC , un",19,141162,0.000134597129539111,-2.0022,-0.3572,2.4281
"415","Flaubert-Bovary.txt-ut8.txt","de le NC à NC",19,141162,0.000134597129539111,-1.6865,2.2029,-0.5112
"416","Flaubert-Bovary.txt-ut8.txt","de un NC ADJ :",19,141162,0.000134597129539111,-1.235,3.527,-1.9185
"417","Flaubert-Bovary.txt-ut8.txt","DETPOSS NC , DETPOSS NC",19,141162,0.000134597129539111,1.2812,-2.1609,0.7049
"418","Flaubert-Bovary.txt-ut8.txt","il y avoir de le",19,141162,0.000134597129539111,-0.3203,1.9604,-2.4391
"419","Flaubert-Bovary.txt-ut8.txt","le NC . elle VPS",19,141162,0.000134597129539111,-1.9016,5.1614,-2.4941
"420","Flaubert-Bovary.txt-ut8.txt","NC , le NC ADJ",19,141162,0.000134597129539111,-3.615,-1.009,6.1319
"421","Flaubert-Bovary.txt-ut8.txt","NC , le NC et",19,141162,0.000134597129539111,-0.644,0.648,0.3709
"422","Flaubert-Bovary.txt-ut8.txt","NC , VIMP le NC",19,141162,0.000134597129539111,-3.1866,0.9532,1.2535
"423","Flaubert-Bovary.txt-ut8.txt","NC de le NC NP",19,141162,0.000134597129539111,2.064,-0.78,-1.1294
